sample_id,parent,split,side,timestamp,load_kw,speed_kn,measured_fc_kw,measured_battery_kw,measured_soc_pct,boundary_kind,natural_transition_observed,neighbor_timestamp,neighbor_load_kw,neighbor_speed_kn,neighbor_state_class,evidence
validation_parent_046_02,6月14日08_00_6月15日18_00,validation,end,2024-06-15 00:25:46,30.102743,0,0,30.102743,45.7833333333,arrival_before_long_stop,True,2024-06-15 00:26:16,29.855593,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_047_01,6月17日09_00_6月17日16_00,validation,start,2024-06-17 09:32:26,32.07376,0,0,32.07376,95.7416666667,source_time_gap,True,2024-06-17 09:25:56,0.606378,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_047_01,6月17日09_00_6月17日16_00,validation,end,2024-06-17 15:05:56,31.437048,0,0,31.437048,57.5333333333,arrival_before_long_stop,True,2024-06-17 15:06:26,32.51288,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_048_01,6月20日08_00_6月20日16_00,validation,start,2024-06-20 09:16:37,40.3536,0.6,0,40.3536,97.5833333333,source_time_gap,False,2024-06-20 09:10:07,0.581438,0,normal_operation,parent record window boundary; not claimed a complete voyage
validation_parent_048_01,6月20日08_00_6月20日16_00,validation,end,2024-06-20 11:24:38,88.8563,3.2,329,-240.1437,67.775,ambiguous_external_supply,False,2024-06-20 11:25:08,88.3706,0.1,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_048_02,6月20日08_00_6月20日16_00,validation,start,2024-06-20 12:38:08,67.56385,0,0,67.56385,64.75,departure_after_long_stop,True,2024-06-20 12:37:38,67.48114,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_048_02,6月20日08_00_6月20日16_00,validation,end,2024-06-20 14:45:08,33.813768,0,0,33.813768,42.3416666667,source_time_gap,True,2024-06-20 14:51:08,0,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_049_01,6月26日08_00_6月26日13_00,validation,start,2024-06-26 08:14:58,245.9755,1.72105263158,0,245.9755,85.2333333333,source_time_gap,False,2024-06-26 08:07:58,1.42076,0,normal_operation,parent record window boundary; not claimed a complete voyage
validation_parent_049_01,6月26日08_00_6月26日13_00,validation,end,2024-06-26 08:30:58,174.100961,1.8,169,5.100961,82.525,ambiguous_external_supply,False,2024-06-26 08:31:28,154.7617,0.4,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_049_02,6月26日08_00_6月26日13_00,validation,start,2024-06-26 08:31:58,279.88823,1.825,169,110.88823,82.5166666667,ambiguous_external_supply,False,2024-06-26 08:31:28,154.7617,0.4,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_049_02,6月26日08_00_6月26日13_00,validation,end,2024-06-26 09:07:58,86.61262,1.8,240,-153.38738,73.8583333333,ambiguous_external_supply,False,2024-06-26 09:08:28,126.40618,0.6,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_049_03,6月26日08_00_6月26日13_00,validation,start,2024-06-26 09:14:58,267.08228,1.87777777778,241,26.08228,74.725,ambiguous_external_supply,False,2024-06-26 09:14:28,163.64456,0.4,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_049_03,6月26日08_00_6月26日13_00,validation,end,2024-06-26 09:41:28,104.6625,1.44285714286,241,-136.3375,69.625,ambiguous_external_supply,False,2024-06-26 09:41:58,138.56892,0.3,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_049_04,6月26日08_00_6月26日13_00,validation,start,2024-06-26 09:50:28,201.77548,2.1,240,-38.22452,70.8333333333,ambiguous_external_supply,False,2024-06-26 09:49:58,135.76482,0.375,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_049_04,6月26日08_00_6月26日13_00,validation,end,2024-06-26 10:31:28,84.8362,1.9,240,-155.1638,67.3916666667,ambiguous_external_supply,False,2024-06-26 10:31:58,72.7041,0.614285714286,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_049_05,6月26日08_00_6月26日13_00,validation,start,2024-06-26 10:32:58,343.084919,0.333333333333,240,103.084919,67.5,ambiguous_external_supply,False,2024-06-26 10:32:28,196.657714,0,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_049_05,6月26日08_00_6月26日13_00,validation,end,2024-06-26 10:51:28,29.14557,0,0,29.14557,65.65,source_time_gap,True,2024-06-26 11:01:58,43.76666,0.2,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_049_06,6月26日08_00_6月26日13_00,validation,start,2024-06-26 11:01:58,43.76666,0.2,0,43.76666,65.35,source_time_gap,False,2024-06-26 10:51:28,29.14557,0,normal_operation,parent record window boundary; not claimed a complete voyage
validation_parent_049_06,6月26日08_00_6月26日13_00,validation,end,2024-06-26 12:20:58,39.21633,0,0,39.21633,47.85,source_time_gap,False,2024-06-26 12:26:58,0,0,normal_operation,parent record window boundary; not claimed a complete voyage
validation_parent_050_01,6月28日08_00_6月28日15_00,validation,start,2024-06-28 08:59:33,127.3245,0.1,0,127.3245,96.5333333333,source_time_gap,True,2024-06-28 08:52:03,0,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_050_01,6月28日08_00_6月28日15_00,validation,end,2024-06-28 11:01:33,111.3166,1.62,381,-269.6834,71.5,ambiguous_external_supply,False,2024-06-28 11:02:03,105.8062,0,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_050_02,6月28日08_00_6月28日15_00,validation,start,2024-06-28 12:10:03,43.69291,0,0,43.69291,69.175,departure_after_long_stop,True,2024-06-28 12:09:33,42.79755,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_050_02,6月28日08_00_6月28日15_00,validation,end,2024-06-28 14:13:33,34.34458,0,0,34.34458,51.5,source_time_gap,True,2024-06-28 14:19:33,0,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_051_01,6月30日05_00_6月30日11_00,validation,start,2024-06-30 05:32:10,77.62766,0,0,77.62766,96.6166666667,departure_after_long_stop,True,2024-06-30 05:31:40,75.8651,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_051_01,6月30日05_00_6月30日11_00,validation,end,2024-06-30 07:37:40,93.48268,1.8,168,-74.51732,54.9666666667,ambiguous_external_supply,False,2024-06-30 07:38:10,97.27215,0.89,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_051_02,6月30日05_00_6月30日11_00,validation,start,2024-06-30 08:34:10,269.83574,0.17,208,61.83574,58.7916666667,ambiguous_external_supply,False,2024-06-30 08:33:40,182.98371,0.188888888889,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_051_02,6月30日05_00_6月30日11_00,validation,end,2024-06-30 10:29:40,38.294426,0,0,38.294426,41.8166666667,source_time_gap,True,2024-06-30 10:35:40,-105.26385,0,confirmed_shore,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_052_01,7月2日14_00_7月2日18_00,validation,start,2024-07-02 14:34:48,60.18392,0,0,60.18392,90.0333333333,departure_after_long_stop,True,2024-07-02 14:34:18,59.80451,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_052_01,7月2日14_00_7月2日18_00,validation,end,2024-07-02 16:06:19,123.221,1.9,246,-122.779,70.7833333333,ambiguous_external_supply,False,2024-07-02 16:06:49,92.199,0,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_053_01,7月3日08_00_7月3日16_00,validation,start,2024-07-03 08:28:52,102.0752,0.1,0,102.0752,93.6083333333,source_time_gap,True,2024-07-03 08:22:22,0,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_053_01,7月3日08_00_7月3日16_00,validation,end,2024-07-03 10:28:52,99.5172,1.9,343,-243.4828,62.6166666667,ambiguous_external_supply,False,2024-07-03 10:29:22,101.4135,0.9,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
validation_parent_053_02,7月3日08_00_7月3日16_00,validation,start,2024-07-03 12:56:53,52.92441,0,0,52.92441,56.95,departure_after_long_stop,True,2024-07-03 12:56:23,57.61837,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
validation_parent_053_02,7月3日08_00_7月3日16_00,validation,end,2024-07-03 14:55:53,52.53778,1.835,91,-38.46222,43.8833333333,ambiguous_external_supply,False,2024-07-03 14:56:23,41.64579,0.6,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
test_parent_054_01,7月9日08_00_7月9日16_00,test,start,2024-07-09 14:02:20,60.87492,0,0,60.87492,62.1833333333,departure_after_long_stop,True,2024-07-09 14:01:50,61.300204,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
test_parent_054_01,7月9日08_00_7月9日16_00,test,end,2024-07-09 15:53:20,28.53244,0,0,28.53244,50.6916666667,parent_record_edge,True,,,,outside_recorded_parent,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_055_01,7月10日08_00_7月10日18_00,train,start,2024-07-10 08:58:23,29.77904,0,0,29.77904,97.2166666667,departure_after_long_stop,True,2024-07-10 08:57:53,30.35155,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_055_01,7月10日08_00_7月10日18_00,train,end,2024-07-10 11:40:23,121.0207,1.8,365,-243.9793,78.6916666667,ambiguous_external_supply,False,2024-07-10 11:40:53,94.9033,0.1,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_055_02,7月10日08_00_7月10日18_00,train,start,2024-07-10 13:02:53,276.69355,0.4,203,73.69355,88.2,ambiguous_external_supply,False,2024-07-10 13:02:23,192.90769,0.1,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_055_02,7月10日08_00_7月10日18_00,train,end,2024-07-10 13:14:53,73.528,1.8,220,-146.472,87.6666666667,ambiguous_external_supply,False,2024-07-10 13:15:23,131.288482,0.66,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_055_03,7月10日08_00_7月10日18_00,train,start,2024-07-10 14:39:23,66.03022,0,0,66.03022,86.0166666667,departure_after_long_stop,True,2024-07-10 14:38:53,68.3829,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_055_03,7月10日08_00_7月10日18_00,train,end,2024-07-10 15:04:23,93.10203,0.2,91,2.10203,82.8583333333,ambiguous_external_supply,False,2024-07-10 15:04:53,75.32772,0.242857142857,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_055_04,7月10日08_00_7月10日18_00,train,start,2024-07-10 15:07:23,140.26958,0.4,99,41.26958,82.8333333333,ambiguous_external_supply,False,2024-07-10 15:06:53,92.2539,0.04,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_055_04,7月10日08_00_7月10日18_00,train,end,2024-07-10 15:23:23,151.80451,0.82,129,22.80451,81.8916666667,ambiguous_external_supply,False,2024-07-10 15:23:53,121.66365,0.8,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_055_05,7月10日08_00_7月10日18_00,train,start,2024-07-10 15:40:53,215.9798,1.07,144,71.9798,82.4,ambiguous_external_supply,False,2024-07-10 15:40:23,121.00815,0.928571428571,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_055_05,7月10日08_00_7月10日18_00,train,end,2024-07-10 15:55:53,84.56713,1.9,145,-60.43287,82.2333333333,ambiguous_external_supply,False,2024-07-10 15:56:23,103.907724,0.37,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_055_06,7月10日08_00_7月10日18_00,train,start,2024-07-10 16:25:02,177.0081,0.2,144,33.0081,84.0333333333,ambiguous_external_supply,False,2024-07-10 16:24:32,77.51744,0,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_055_06,7月10日08_00_7月10日18_00,train,end,2024-07-10 17:51:02,29.38776,0,0,29.38776,63.5666666667,source_time_gap,True,2024-07-10 17:57:32,0,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_056_01,7月11日06_00_7月12日10_00,train,start,2024-07-11 06:18:33,35.07682,0,0,35.07682,94.825,invalid_power_alignment,True,2024-07-11 06:18:03,,0,invalid_power_alignment,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_056_01,7月11日06_00_7月12日10_00,train,end,2024-07-11 08:52:33,105.0502,1.9,391,-285.9498,65.0833333333,ambiguous_external_supply,False,2024-07-11 08:53:03,104.8823,0,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_056_02,7月11日06_00_7月12日10_00,train,start,2024-07-11 09:04:33,295.523889,1.68571428571,389,-93.476111,67.8333333333,ambiguous_external_supply,False,2024-07-11 09:04:03,337.90258,0.175,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_056_02,7月11日06_00_7月12日10_00,train,end,2024-07-11 09:15:33,107.8273,1.7,389,-281.1727,68.3166666667,ambiguous_external_supply,False,2024-07-11 09:16:03,102.5478,0.2,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_056_03,7月11日06_00_7月12日10_00,train,start,2024-07-11 12:35:03,67.29553,0,0,67.29553,81.7333333333,departure_after_long_stop,True,2024-07-11 12:34:33,65.48708,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_056_03,7月11日06_00_7月12日10_00,train,end,2024-07-11 13:40:03,55.09487,0.5,0,55.09487,68.6416666667,arrival_before_long_stop,False,2024-07-11 13:40:33,85.68225,0.5,normal_operation,parent record window boundary; not claimed a complete voyage
train_parent_056_04,7月11日06_00_7月12日10_00,train,start,2024-07-12 08:19:35,168.66585,2.3,40,128.66585,61.55,source_time_gap,False,2024-07-12 08:13:05,50.192508,0,normal_operation,parent record window boundary; not claimed a complete voyage
train_parent_056_04,7月11日06_00_7月12日10_00,train,end,2024-07-12 09:10:35,33.705083,0.1,0,33.705083,52.2,source_time_gap,True,2024-07-12 09:16:35,0,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_057_01,7月15日14_00_7月15日16_00,train,start,2024-07-15 14:19:13,95.4772,0,0,95.4772,96.5666666667,source_time_gap,True,2024-07-15 14:13:13,0.83451,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_057_01,7月15日14_00_7月15日16_00,train,end,2024-07-15 15:44:43,30.441892,0,0,30.441892,66.0916666667,arrival_before_long_stop,True,2024-07-15 15:45:13,30.160308,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_058_01,7月18日08_00_7月18日12_00,train,start,2024-07-18 08:46:50,59.138,0,0,59.138,97.3333333333,departure_after_long_stop,True,2024-07-18 08:46:20,64.9907,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_058_01,7月18日08_00_7月18日12_00,train,end,2024-07-18 10:56:20,42.763278,0.1,0,42.763278,56.625,source_time_gap,True,2024-07-18 11:03:20,0,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_059_01,7月19日07_00_7月19日09_00,train,start,2024-07-19 07:35:22,82.34827,0,0,82.34827,95.8333333333,source_time_gap,True,2024-07-19 07:29:22,0.695118,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_059_01,7月19日07_00_7月19日09_00,train,end,2024-07-19 08:59:52,72.19712,0,0,72.19712,73.2666666667,parent_record_edge,True,,,,outside_recorded_parent,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_060_01,7月22日08_00_7月22日11_00,train,start,2024-07-22 08:56:58,76.57574,0,0,76.57574,96.775,source_time_gap,True,2024-07-22 08:50:28,0,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_060_01,7月22日08_00_7月22日11_00,train,end,2024-07-22 10:57:58,30.80993,0,0,30.80993,58.55,parent_record_edge,True,,,,outside_recorded_parent,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_061_01,7月23日12_00_7月23日15_00,train,start,2024-07-23 12:24:01,88.57632,0.052380952381,0,88.57632,94.2416666667,source_time_gap,True,2024-07-23 12:16:31,0.752356,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_061_01,7月23日12_00_7月23日15_00,train,end,2024-07-23 14:22:01,78.39967,0,0,78.39967,66.6833333333,arrival_before_long_stop,True,2024-07-23 14:22:31,63.180778,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_062_01,7月24日14_00_7月24日17_00,train,start,2024-07-24 14:32:03,78.48072,0,0,78.48072,87.8416666667,departure_after_long_stop,True,2024-07-24 14:31:33,83.55228,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_062_01,7月24日14_00_7月24日17_00,train,end,2024-07-24 16:14:03,116.53794,9.7,0,116.53794,62.4083333333,source_time_gap,False,2024-07-24 16:15:03,117.37246,10,normal_operation,parent record window boundary; not claimed a complete voyage
train_parent_062_02,7月24日14_00_7月24日17_00,train,start,2024-07-24 16:17:33,111.6786,9.89444444444,0,111.6786,62.0416666667,source_time_gap,False,2024-07-24 16:16:03,115.17528,9.6,normal_operation,parent record window boundary; not claimed a complete voyage
train_parent_062_02,7月24日14_00_7月24日17_00,train,end,2024-07-24 16:52:03,59.26407,0,0,59.26407,55.4416666667,arrival_before_long_stop,True,2024-07-24 16:52:33,58.95062,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_063_01,7月25日08_00_7月25日17_00,train,start,2024-07-25 08:25:04,77.37496,0,0,77.37496,96.9,source_time_gap,True,2024-07-25 08:17:04,0,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_063_01,7月25日08_00_7月25日17_00,train,end,2024-07-25 11:35:35,174.2092,1.8,263,-88.7908,49.4166666667,ambiguous_external_supply,False,2024-07-25 11:36:05,154.87913,0.227777777778,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_063_02,7月25日08_00_7月25日17_00,train,start,2024-07-25 13:57:05,68.57734,0,0,68.57734,51.9416666667,departure_after_long_stop,True,2024-07-25 13:56:35,69.61902,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_063_02,7月25日08_00_7月25日17_00,train,end,2024-07-25 14:12:35,131.05499,0.8,109,22.05499,49.3916666667,ambiguous_external_supply,False,2024-07-25 14:13:05,86.94934,0.8,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_063_03,7月25日08_00_7月25日17_00,train,start,2024-07-25 14:43:05,142.52579,1.09473684211,163,-20.47421,50.8166666667,ambiguous_external_supply,False,2024-07-25 14:42:35,94.23082,0.4,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_063_03,7月25日08_00_7月25日17_00,train,end,2024-07-25 15:48:05,128.352,1.45789473684,229,-100.648,46.6,ambiguous_external_supply,False,2024-07-25 15:48:35,123.51283,0.5,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_063_04,7月25日08_00_7月25日17_00,train,start,2024-07-25 16:01:35,157.71524,1.71428571429,229,-71.28476,47.7583333333,ambiguous_external_supply,False,2024-07-25 16:01:05,184.69146,0.5,ambiguous_external_supply,parent record window boundary; not claimed a complete voyage
train_parent_063_04,7月25日08_00_7月25日17_00,train,end,2024-07-25 16:41:35,33.54735,0,0,33.54735,44.0083333333,arrival_before_long_stop,True,2024-07-25 16:42:05,32.87303,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_064_01,7月26日11_00_7月26日13_00,train,start,2024-07-26 11:13:07,262.7718,1.6,0,262.7718,79.275,source_time_gap,False,2024-07-26 11:06:07,0.980549,0,normal_operation,parent record window boundary; not claimed a complete voyage
train_parent_064_01,7月26日11_00_7月26日13_00,train,end,2024-07-26 12:11:37,55.02845,0.02,0,55.02845,64.9666666667,arrival_before_long_stop,True,2024-07-26 12:12:07,54.45461,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_065_01,7月29日14_00_7月29日17_00,train,start,2024-07-29 14:27:13,45.72288,0,0,45.72288,97.7166666667,source_time_gap,True,2024-07-29 14:20:43,0,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_065_01,7月29日14_00_7月29日17_00,train,end,2024-07-29 16:12:13,29.67001,0,0,29.67001,69.875,source_time_gap,True,2024-07-29 16:19:43,0,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_066_01,7月31日08_00_7月31日11_00,train,start,2024-07-31 08:35:17,50.3598,0,0,50.3598,95.8916666667,departure_after_long_stop,True,2024-07-31 08:34:47,51.45109,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
train_parent_066_01,7月31日08_00_7月31日11_00,train,end,2024-07-31 10:25:47,44.02805,0.1,0,44.02805,66.4583333333,source_time_gap,True,2024-07-31 10:32:47,0,0,normal_operation,observed AIS stationary prefix/suffix and sustained sailing; no zero-load requirement
